LocationName,DiabetesRate,FoodAccessScore,State,County,Pop2010,Urban,MedianFamilyIncome,TractSeniorsRate,TractWhiteRate,TractBlackRate,TractAsianRate,TractNHOPIRate,TractAIANRate,TractHispanicRate,PovertyRatePerc,GroupQuarters
27163070103,0.071,2,Minnesota,Washington County,4950,1,76603.0,0.10363636363636364,0.927070707070707,0.016565656565656565,0.01717171717171717,0.0,0.005858585858585859,0.027474747474747475,0.11699999999999999,0.023399999999999997
27169670900,0.085,0,Minnesota,Winona County,3852,0,79432.0,0.12487019730010385,0.9730010384215991,0.006230529595015576,0.004153686396677051,0.0,0.003115264797507788,0.01973001038421599,0.10300000000000001,0.013500000000000002
28033070710,0.107,2,Mississippi,DeSoto County,6334,1,89536.0,0.1367224502683928,0.7222923902747079,0.23839595832017682,0.01894537417113988,0.0,0.0017366592990211557,0.01894537417113988,0.057,0.0
27153790700,0.10800000000000001,3,Minnesota,Todd County,3904,0,69048.0,0.17853483606557377,0.9800204918032787,0.001793032786885246,0.0028176229508196722,0.0,0.0012807377049180327,0.007172131147540984,0.11599999999999999,0.0131
27127750400,0.10400000000000001,3,Minnesota,Redwood County,3022,0,73188.0,0.20251489080079418,0.9771674387822634,0.003970880211780278,0.007610853739245533,0.00033090668431502316,0.002316346790205162,0.01257445400397088,0.077,0.0222
27137002200,0.107,2,Minnesota,St. Louis County,1282,1,84318.0,0.3369734789391576,0.9329173166926678,0.0202808112324493,0.015600624024960999,0.0,0.0093603744149766,0.0109204368174727,0.115,0.149
27123041107,0.08900000000000001,2,Minnesota,Ramsey County,5521,1,73092.0,0.14580691903640644,0.7728672341967034,0.08621626516935338,0.06230755297953269,0.00018112660749864155,0.003984785364970114,0.06140191994203949,0.134,0.0014000000000000002
27171100802,0.057999999999999996,2,Minnesota,Wright County,13797,1,111392.0,0.06559396970355874,0.9404218308327897,0.01304631441617743,0.023410886424585053,0.0001449590490686381,0.0025367833587011668,0.017322606363702253,0.021,0.0
21111001800,0.231,1,Kentucky,Jefferson County,1490,1,26641.0,0.09798657718120805,0.028859060402684565,0.9409395973154362,0.0,0.0,0.005369127516778523,0.006711409395973154,0.483,0.0
27169670700,0.092,1,Minnesota,Winona County,3741,1,57865.0,0.15851376637262765,0.9430633520449078,0.018978882651697407,0.015503875968992248,0.0,0.0037423148890670943,0.01309810211173483,0.131,0.0075
27163071013,0.085,2,Minnesota,Washington County,4962,1,99253.0,0.1803708182184603,0.8472390165255945,0.05199516324062878,0.05562273276904474,0.0,0.0058444175735590485,0.03990326481257558,0.048,0.0393
27163071016,0.06,2,Minnesota,Washington County,4585,1,163370.0,0.05125408942202835,0.8523446019629226,0.028789531079607415,0.08636859323882225,0.0,0.0013086150490730644,0.038386041439476555,0.031,0.0
27137000700,0.07,2,Minnesota,St. Louis County,2825,1,131576.0,0.1415929203539823,0.9472566371681416,0.005663716814159292,0.021946902654867255,0.0017699115044247787,0.001415929203539823,0.012389380530973451,0.022000000000000002,0.0106
27145001001,0.08,2,Minnesota,Stearns County,8833,1,76115.0,0.11219291294011095,0.8929016189290162,0.033623910336239106,0.04698290501528359,0.00011321181931393638,0.005887014604324691,0.012679723763160873,0.076,0.04
27123031200,0.077,1,Minnesota,Ramsey County,2815,1,66344.0,0.07033747779751331,0.6941385435168739,0.16483126110124333,0.05435168738898757,0.0,0.015630550621669625,0.06287744227353463,0.16899999999999998,0.005
28033071110,0.08,2,Mississippi,DeSoto County,6426,1,90034.0,0.09663865546218488,0.848428260192966,0.07236227824463119,0.006691565515094927,0.0003112356053532524,0.0020230314347961407,0.08839091192032368,0.055999999999999994,0.0
28027950700,0.255,2,Mississippi,Coahoma County,5497,1,22793.0,0.12734218664726216,0.014189557940694925,0.9761688193560124,0.0009095870474804438,0.0,0.0018191740949608877,0.008004366017827906,0.462,0.0171
27123040601,0.09300000000000001,2,Minnesota,Ramsey County,5016,1,159688.0,0.25697767145135564,0.9318181818181818,0.0043859649122807015,0.049641148325358854,0.0,0.0023923444976076554,0.011562998405103669,0.027999999999999997,0.0239
27129790500,0.102,0,Minnesota,Renville County,3315,0,69250.0,0.18914027149321266,0.947209653092006,0.00904977375565611,0.0018099547511312218,0.0,0.0033182503770739064,0.0751131221719457,0.11800000000000001,0.0362
28013950500,0.168,0,Mississippi,Calhoun County,2764,0,36302.0,0.17872648335745298,0.5072358900144718,0.4710564399421129,0.000361794500723589,0.0,0.001447178002894356,0.012301013024602027,0.37799999999999995,0.04019999999999999
27169670100,0.083,3,Minnesota,Winona County,7451,0,78190.0,0.12897597637900954,0.9626895718695477,0.004160515367064824,0.014628908871292444,0.0,0.0018789424238357267,0.02979465843510938,0.08199999999999999,0.0368
27171100203,0.076,2,Minnesota,Wright County,5568,1,63352.0,0.09536637931034483,0.9274425287356322,0.010955459770114943,0.008081896551724138,0.00035919540229885057,0.00610632183908046,0.05046695402298851,0.039,0.0086
27123041104,0.09300000000000001,1,Minnesota,Ramsey County,3081,1,102083.0,0.22719896137617657,0.845829276209023,0.0344044141512496,0.0863356053229471,0.0012982797792924375,0.0035702693930542034,0.022395326192794548,0.07400000000000001,0.028900000000000002
27151960400,0.127,0,Minnesota,Swift County,2241,0,50455.0,0.25881302989736726,0.9464524765729585,0.010263275323516287,0.004462293618920125,0.0004462293618920125,0.008032128514056224,0.0285586791610888,0.153,0.027200000000000002
27141030504,0.066,0,Minnesota,Sherburne County,4991,0,120032.0,0.062111801242236024,0.9517130835503907,0.01021839310759367,0.009617311160088158,0.0,0.004207573632538569,0.019635343618513323,0.043,0.0008
27123041602,0.09300000000000001,2,Minnesota,Ramsey County,3647,1,68098.0,0.13956676720592268,0.6687688511105018,0.08966273649574993,0.13956676720592268,0.00027419797093501506,0.011242116808335619,0.1036468330134357,0.217,0.015600000000000001
27145000601,0.08900000000000001,1,Minnesota,Stearns County,3510,1,50417.0,0.10085470085470086,0.7888888888888889,0.13304843304843306,0.03276353276353276,0.0008547008547008547,0.007692307692307693,0.02962962962962963,0.2,0.013999999999999999
27137012100,0.099,0,Minnesota,St. Louis County,4837,0,74514.0,0.15236716973330577,0.9681620839363242,0.0022741368616911307,0.00392805457928468,0.0004134794293983874,0.009303287161463718,0.00888980773206533,0.094,0.0054
27139081300,0.073,2,Minnesota,Scott County,8440,1,92679.0,0.11255924170616113,0.9483412322274881,0.009597156398104266,0.013270142180094787,0.00011848341232227489,0.0026066350710900474,0.01848341232227488,0.065,0.0264
27147960400,0.09300000000000001,1,Minnesota,Steele County,4112,1,54693.0,0.10481517509727627,0.8511673151750972,0.06031128404669261,0.016780155642023346,0.00024319066147859923,0.003404669260700389,0.14737354085603113,0.106,0.0387
28033070722,0.09,0,Mississippi,DeSoto County,4597,0,116806.0,0.10289319121165978,0.887535349140744,0.08766586904502936,0.006090928866652165,0.0,0.0010876658690450293,0.021970850554709594,0.055,0.0
27123030800,0.099,0,Minnesota,Ramsey County,4848,1,45139.0,0.06476897689768978,0.44162541254125415,0.15800330033003301,0.26113861386138615,0.00041254125412541255,0.015882838283828384,0.13263201320132012,0.19699999999999998,0.0012
27161790300,0.092,0,Minnesota,Waseca County,3137,0,82097.0,0.1523748804590373,0.9875677398788651,0.001275103602167676,0.003825310806503028,0.000318775900541919,0.001275103602167676,0.012751036021676761,0.051,0.0
28025950400,0.17,2,Mississippi,Clay County,4624,1,43770.0,0.18339100346020762,0.423659169550173,0.5666089965397924,0.0028114186851211074,0.00021626297577854672,0.00021626297577854672,0.00865051903114187,0.3,0.0331
28033070421,0.11,2,Mississippi,DeSoto County,2750,1,60759.0,0.15054545454545454,0.8229090909090909,0.08545454545454545,0.001090909090909091,0.0,0.004,0.09854545454545455,0.146,0.0
27123041400,0.08,2,Minnesota,Ramsey County,5383,1,96948.0,0.2097343488760914,0.7897083410737507,0.08025264722273825,0.08229611740665056,0.0,0.0033438603009474273,0.04347018391231655,0.08900000000000001,0.0316
28001000400,0.254,2,Mississippi,Adams County,3208,1,16346.0,0.125,0.0199501246882793,0.963216957605985,0.0012468827930174563,0.0,0.002805486284289277,0.004987531172069825,0.55,0.005
27131070700,0.087,0,Minnesota,Rice County,7194,0,84338.0,0.1305254378648874,0.7828746177370031,0.13274951348345843,0.029747011398387545,0.0005560189046427579,0.0211287183764248,0.09424520433694746,0.184,0.3281
27137014100,0.125,0,Minnesota,St. Louis County,1475,0,53594.0,0.31322033898305085,0.9810169491525423,0.0,0.002033898305084746,0.0,0.003389830508474576,0.0006779661016949153,0.092,0.0075
27163071209,0.055999999999999994,2,Minnesota,Washington County,5951,1,108321.0,0.032767602083683414,0.8801882036632499,0.041337590320954465,0.036632498739707614,0.0013443118803562427,0.005881364476558562,0.03848092757519744,0.033,0.0012
27139080600,0.073,1,Minnesota,Scott County,4444,1,83892.0,0.08595859585958596,0.8242574257425742,0.028127812781278128,0.07043204320432044,0.0,0.007425742574257425,0.07875787578757876,0.068,0.0016
27137001000,0.054000000000000006,1,Minnesota,St. Louis County,2234,1,78690.0,0.0684870188003581,0.9086839749328559,0.03446732318710832,0.01432408236347359,0.0013428827215756492,0.012533572068039392,0.012981199641897942,0.23,0.0273
27163070403,0.084,0,Minnesota,Washington County,3884,0,122875.0,0.1446961894953656,0.9670442842430484,0.0020597322348094747,0.01879505664263646,0.0,0.003089598352214212,0.01725025746652935,0.023,0.0015
27123033000,0.127,0,Minnesota,Ramsey County,2365,1,47188.0,0.052854122621564484,0.40676532769556023,0.3095137420718816,0.17716701902748413,0.002536997885835095,0.024947145877378434,0.1175475687103594,0.348,0.3421
27153790100,0.10099999999999999,0,Minnesota,Todd County,3253,0,59129.0,0.15032277897325547,0.9594220719335997,0.0046111281893636644,0.007070396557024286,0.0012296341838303104,0.009837073470642483,0.014140793114048571,0.153,0.0108
27123037601,0.071,2,Minnesota,Ramsey County,3915,1,93482.0,0.16398467432950192,0.8490421455938697,0.06768837803320563,0.038314176245210725,0.0,0.004086845466155811,0.038314176245210725,0.057999999999999996,0.0263
27157490600,0.092,1,Minnesota,Wabasha County,3448,1,78148.0,0.1531322505800464,0.9489559164733179,0.0017401392111368909,0.004060324825986079,0.0002900232018561485,0.0014501160092807424,0.07569605568445475,0.021,0.0174
27137002600,0.076,2,Minnesota,St. Louis County,2123,1,59044.0,0.08007536504945831,0.8747056052755534,0.030617051342439944,0.0051813471502590676,0.0004710315591144607,0.046632124352331605,0.022138483278379653,0.147,0.0268
27163070303,0.079,2,Minnesota,Washington County,4811,1,136397.0,0.1454998960715028,0.9513614633132405,0.016628559551028894,0.018499272500519644,0.00020785699438786114,0.0004157139887757223,0.013094990646435253,0.049,0.0
27123030702,0.08800000000000001,2,Minnesota,Ramsey County,4797,1,64760.0,0.10256410256410256,0.643735668125912,0.07087763185324161,0.2053366687513029,0.0,0.012090890139670627,0.07671461329997915,0.102,0.0025
27129790300,0.10099999999999999,0,Minnesota,Renville County,1921,0,79583.0,0.15616866215512754,0.9854242581988547,0.001041124414367517,0.0015616866215512754,0.0,0.003643935450286309,0.04372722540343571,0.073,0.0
27125010100,0.102,3,Minnesota,Red Lake County,1868,0,73977.0,0.16434689507494646,0.958779443254818,0.0010706638115631692,0.0016059957173447537,0.0,0.024089935760171308,0.010171306209850108,0.076,0.0
27123034900,0.037000000000000005,1,Minnesota,Ramsey County,5143,1,153289.0,0.049387517013416295,0.9078358934474042,0.02391600233326852,0.03052692980750535,0.00058331713007972,0.00233326852031888,0.026638148940307214,0.213,0.43810000000000004
28001000500,0.18899999999999997,0,Mississippi,Adams County,3607,0,27983.0,0.15719434433046853,0.41946215691710564,0.5503188245079013,0.0038813418353202105,0.0,0.004435819240365955,0.018297754366509565,0.44,0.0
27171101300,0.087,2,Minnesota,Wright County,4964,1,72500.0,0.12711522965350525,0.9572925060435133,0.0036261079774375505,0.004633360193392426,0.0006043513295729251,0.0060435132957292505,0.02880741337630943,0.08199999999999999,0.0264
27123036400,0.064,1,Minnesota,Ramsey County,3952,1,146336.0,0.09084008097165992,0.9200404858299596,0.023785425101214574,0.025303643724696356,0.0005060728744939271,0.00354251012145749,0.02403846153846154,0.08900000000000001,0.0091
27137010400,0.084,0,Minnesota,St. Louis County,3470,0,84318.0,0.11757925072046109,0.9694524495677234,0.004322766570605188,0.004610951008645533,0.00028818443804034583,0.009221902017291067,0.006340057636887608,0.057,0.0023
27137000200,0.081,0,Minnesota,St. Louis County,4242,0,97543.0,0.14827911362564827,0.9559170202734559,0.006364922206506365,0.009193776520509194,0.0,0.009665252239509665,0.017916077322017915,0.047,0.0163
27137012700,0.09699999999999999,0,Minnesota,St. Louis County,2388,0,65774.0,0.15536013400335008,0.9556113902847572,0.008375209380234505,0.0033500837520938024,0.0,0.010469011725293133,0.009212730318257957,0.105,0.04019999999999999
27167950100,0.094,3,Minnesota,Wilkin County,3250,0,78287.0,0.17107692307692307,0.9784615384615385,0.002769230769230769,0.0012307692307692308,0.0,0.005230769230769231,0.01353846153846154,0.040999999999999995,0.0391
27123042900,0.06,1,Minnesota,Ramsey County,3771,1,134236.0,0.06656059400689472,0.786793953858393,0.13232564306549988,0.0294351630867144,0.0010607265977194379,0.008220631132325643,0.03765579421904004,0.09699999999999999,0.0072
27149480100,0.10099999999999999,3,Minnesota,Stevens County,2426,0,77386.0,0.21723000824402308,0.9806265457543281,0.0016488046166529267,0.0008244023083264633,0.00041220115416323167,0.0028854080791426216,0.02019785655399835,0.062,0.010700000000000001
28033070620,0.08900000000000001,2,Mississippi,DeSoto County,7131,1,89004.0,0.10040667508063385,0.7848829056233347,0.16098723881643529,0.03267423923713364,0.00042069835927639884,0.0014023278642546627,0.01654746879820502,0.054000000000000006,0.0
27123040402,0.086,1,Minnesota,Ramsey County,5320,1,85685.0,0.175,0.8505639097744361,0.04586466165413534,0.054699248120300754,0.0,0.006203007518796992,0.036278195488721805,0.07400000000000001,0.0291
27123034202,0.083,0,Minnesota,Ramsey County,4786,1,74485.0,0.13226076055160885,0.6968240702047639,0.19786878395319682,0.05223568742164647,0.0008357709987463436,0.00961136648558295,0.041788549937317176,0.183,0.0969
27163071011,0.061,2,Minnesota,Washington County,2945,1,143864.0,0.06757215619694397,0.866213921901528,0.027164685908319185,0.07809847198641766,0.00033955857385398983,0.0010186757215619694,0.026825127334465196,0.013999999999999999,0.0014000000000000002
27171100703,0.079,0,Minnesota,Wright County,8470,0,94557.0,0.11440377804014168,0.9808736717827627,0.004132231404958678,0.0029515938606847697,0.0001180637544273908,0.001652892561983471,0.009917355371900827,0.042,0.0194
27127750200,0.105,1,Minnesota,Redwood County,3300,1,66583.0,0.2296969696969697,0.8945454545454545,0.006060606060606061,0.007575757575757576,0.0,0.05303030303030303,0.02484848484848485,0.105,0.044500000000000005
27123030601,0.107,1,Minnesota,Ramsey County,5905,1,32727.0,0.04826418289585097,0.2726502963590178,0.16375952582557154,0.4321761219305673,0.00033869602032176124,0.01405588484335309,0.18408128704487722,0.33299999999999996,0.0007000000000000001
27123040902,0.085,1,Minnesota,Ramsey County,3860,1,54390.0,0.07746113989637306,0.7567357512953368,0.06813471502590673,0.06735751295336788,0.00233160621761658,0.012953367875647668,0.08341968911917098,0.141,0.0
27171100500,0.08900000000000001,0,Minnesota,Wright County,4675,0,84830.0,0.15828877005347594,0.985668449197861,0.003422459893048128,0.0021390374331550803,0.0,0.000855614973262032,0.005775401069518717,0.034,0.0058
27135970200,0.096,3,Minnesota,Roseau County,2160,0,73750.0,0.14953703703703702,0.9763888888888889,0.001388888888888889,0.008333333333333333,0.000925925925925926,0.003703703703703704,0.0060185185185185185,0.07400000000000001,0.0
27163070405,0.07400000000000001,0,Minnesota,Washington County,4340,0,160417.0,0.11774193548387096,0.9423963133640553,0.004608294930875576,0.03248847926267281,0.0002304147465437788,0.0020737327188940094,0.016129032258064516,0.017,0.0078000000000000005
27137015800,0.08900000000000001,0,Minnesota,St. Louis County,3747,1,55208.0,0.14571657325860687,0.923138510808647,0.009607686148919135,0.010675206832132373,0.0002668801708033093,0.018681611956231654,0.014678409394182012,0.166,0.0029
28001000900,0.136,2,Mississippi,Adams County,4217,1,57475.0,0.24164097699786577,0.7721128764524543,0.20061655205122125,0.009722551576950438,0.0,0.0007114062129475931,0.012093905620109082,0.17300000000000001,0.042699999999999995
27149480200,0.07,0,Minnesota,Stevens County,3994,0,81705.0,0.14747120681021533,0.9071106659989985,0.011016524787180772,0.033049574361542315,0.0,0.013520280420630946,0.029293940911367052,0.247,0.18899999999999997
28031950400,0.131,0,Mississippi,Covington County,7559,0,50625.0,0.16510120386294483,0.9010451117872734,0.0792432861489615,0.0017198042069056754,0.00026458526260087314,0.0010583410504034925,0.014552189443048022,0.201,0.0241
27123032100,0.059000000000000004,1,Minnesota,Ramsey County,3053,1,94511.0,0.04061578774975434,0.6849000982640027,0.17130691123485098,0.05142482803799541,0.0013101867016049786,0.01473960039305601,0.07271536193907632,0.19899999999999998,0.225
28013950200,0.157,0,Mississippi,Calhoun County,1724,0,63882.0,0.16009280742459397,0.45533642691415316,0.509860788863109,0.0017401392111368909,0.0,0.001160092807424594,0.037122969837587005,0.40700000000000003,0.0
27123041002,0.081,1,Minnesota,Ramsey County,3145,1,89792.0,0.15675675675675677,0.8012718600953895,0.06677265500794913,0.08648648648648649,0.0,0.006677265500794912,0.044197138314785375,0.085,0.0
27123034601,0.11800000000000001,2,Minnesota,Ramsey County,4595,1,63563.0,0.14058759521218717,0.5336235038084874,0.10598476605005441,0.23656147986942327,0.0004352557127312296,0.015016322089227421,0.16974972796517954,0.252,0.025699999999999997
27145010900,0.106,3,Minnesota,Stearns County,3821,0,72875.0,0.1965454069615284,0.9837738811829364,0.0013085579691180318,0.0015702695629416384,0.0,0.0013085579691180318,0.019366657942946872,0.08900000000000001,0.030899999999999997
28001000100,0.146,0,Mississippi,Adams County,7602,0,42817.0,0.1126019468560905,0.6236516706129965,0.2800578795053933,0.004735595895816891,0.00026308866087871614,0.006051039200210471,0.2494080505130229,0.341,0.25989999999999996
28011950200,0.231,0,Mississippi,Bolivar County,3110,0,23594.0,0.10771704180064309,0.1527331189710611,0.8347266881028939,0.0019292604501607716,0.0,0.001607717041800643,0.006109324758842444,0.43700000000000006,0.0302
27137003600,0.09699999999999999,2,Minnesota,St. Louis County,1737,1,64583.0,0.1940126655152562,0.9602763385146805,0.004029936672423719,0.004029936672423719,0.0,0.017846862406447898,0.014392630972941854,0.11199999999999999,0.0599
27145010200,0.079,0,Minnesota,Stearns County,5687,0,91992.0,0.10286618603833304,0.9822401969403903,0.001406717074028486,0.005802707930367505,0.0010550378055213644,0.0008791981712678037,0.0065060664673817475,0.028999999999999998,0.0018
27137013400,0.094,0,Minnesota,St. Louis County,2910,0,88125.0,0.17216494845360825,0.9701030927835051,0.004467353951890034,0.004123711340206186,0.0010309278350515464,0.005498281786941581,0.004123711340206186,0.047,0.001
27151960200,0.11900000000000001,1,Minnesota,Swift County,3322,1,64321.0,0.22456351595424442,0.9723058398555088,0.005117399157134257,0.002408187838651415,0.0006020469596628537,0.003612281757977122,0.025586995785671283,0.18600000000000003,0.0268
28033071200,0.114,0,Mississippi,DeSoto County,3177,0,65507.0,0.13251495121183507,0.8750393452943028,0.09128108278249922,0.008183821214982689,0.0,0.0056657223796034,0.031161473087818695,0.109,0.008199999999999999
28019950200,0.149,3,Mississippi,Choctaw County,4201,0,63194.0,0.1668650321352059,0.611759104975006,0.373958581290169,0.00023803856224708403,0.0,0.0019043084979766722,0.011901928112354201,0.24100000000000002,0.0076
27123042503,0.07200000000000001,2,Minnesota,Ramsey County,3198,1,135179.0,0.07098186366479049,0.8405253283302064,0.04690431519699812,0.07692307692307693,0.0012507817385866166,0.0050031269543464665,0.021263289555972485,0.049,0.008100000000000001
28021950200,0.212,0,Mississippi,Claiborne County,1463,0,23967.0,0.1367053998632946,0.1442241968557758,0.8441558441558441,0.006151742993848257,0.0,0.0,0.004784688995215311,0.449,0.0
28033070610,0.08800000000000001,2,Mississippi,DeSoto County,3001,1,51037.0,0.06564478507164279,0.5481506164611796,0.404865044985005,0.008330556481172943,0.0003332222592469177,0.0023325558147284237,0.030656447850716428,0.13,0.0
27137010200,0.085,0,Minnesota,St. Louis County,1584,0,83798.0,0.15782828282828282,0.9640151515151515,0.0,0.003787878787878788,0.0012626262626262627,0.008838383838383838,0.006313131313131313,0.049,0.0076
27123033600,0.16699999999999998,0,Minnesota,Ramsey County,1507,1,35615.0,0.06104844061048441,0.028533510285335104,0.7252820172528202,0.18447246184472463,0.0,0.0013271400132714001,0.015925680159256803,0.311,0.0086
28005950100,0.157,3,Mississippi,Amite County,4490,0,47470.0,0.19910913140311803,0.6788418708240535,0.3111358574610245,0.0015590200445434299,0.0,0.0017817371937639199,0.0062360801781737195,0.212,0.0258
27135970300,0.08900000000000001,2,Minnesota,Roseau County,3826,1,82969.0,0.16126502875065343,0.976215368531103,0.0020909566126502874,0.006272869837950863,0.00026136957658128593,0.004704652378463147,0.008625196027182437,0.087,0.024300000000000002
27145010402,0.083,2,Minnesota,Stearns County,3947,1,86484.0,0.14872054725107678,0.9769445148213833,0.0015201418799087915,0.002533569799847986,0.0002533569799847986,0.001266784899923993,0.00709399543957436,0.081,0.020499999999999997
27123037200,0.1,1,Minnesota,Ramsey County,5773,1,53864.0,0.06513078122293435,0.5579421444656159,0.1347652866793695,0.05040706738264334,0.0010393209769617184,0.01870777758531093,0.40013857613026155,0.276,0.0016
27123034701,0.096,1,Minnesota,Ramsey County,3981,1,45808.0,0.07359959809093193,0.4581763376036172,0.177342376287365,0.2413966340115549,0.0005023863350916855,0.006279829188646069,0.13539311730720924,0.2,0.0075
28003950600,0.113,0,Mississippi,Alcorn County,4477,0,48904.0,0.12240339513066786,0.9785570694661604,0.002903730176457449,0.002233638597274961,0.00044672771945499217,0.002457002457002457,0.008487826669644852,0.198,0.0
28031950200,0.187,0,Mississippi,Covington County,2221,0,37760.0,0.15983791085096805,0.37370553804592527,0.5821701936064836,0.0027014858171994596,0.0,0.0013507429085997298,0.040522287257991896,0.27899999999999997,0.026099999999999998
27163070602,0.077,1,Minnesota,Washington County,2781,1,83860.0,0.15030564545127653,0.9561308881697231,0.008989572096368213,0.005034160373966199,0.0,0.004674577490111471,0.02481121898597627,0.084,0.0022
27153790300,0.11800000000000001,3,Minnesota,Todd County,3182,0,59188.0,0.1876178504085481,0.9764299182903834,0.0056568196103079825,0.003771213073538655,0.0,0.0009428032683846638,0.01508485229415462,0.201,0.0248
27131070501,0.046,1,Minnesota,Rice County,3898,1,81953.0,0.08850692662904053,0.85351462288353,0.02052334530528476,0.07644946126218574,0.0002565418163160595,0.001026167265264238,0.04746023601847101,0.11199999999999999,0.46869999999999995
27143170198,0.085,0,Minnesota,Sibley County,4305,0,83357.0,0.12264808362369338,0.9711962833914053,0.0018583042973286876,0.004413472706155633,0.0,0.0027874564459930314,0.027177700348432057,0.043,0.0
27123040707,0.08,2,Minnesota,Ramsey County,4066,1,118091.0,0.14166256763403837,0.9035907525823905,0.011805213969503197,0.061239547466797835,0.0004918839153959665,0.004181013280865716,0.015494343334972946,0.033,0.004699999999999999
27123030500,0.13699999999999998,1,Minnesota,Ramsey County,5877,1,29772.0,0.0781010719754977,0.25914582269865577,0.22596562872213716,0.42725880551301687,0.0,0.008848051727071635,0.08797005274800068,0.43,0.016200000000000003
27163070205,0.084,0,Minnesota,Washington County,3936,0,102778.0,0.14532520325203252,0.9717987804878049,0.0010162601626016261,0.009654471544715448,0.0,0.004319105691056911,0.013211382113821139,0.012,0.0051
28019950100,0.139,0,Mississippi,Choctaw County,2761,0,52064.0,0.1727634914885911,0.8725099601593626,0.11010503440782325,0.0018109380659181455,0.0,0.0021731256791017745,0.00796812749003984,0.182,0.0051
27171100100,0.055,0,Minnesota,Wright County,12767,0,106010.0,0.05819691391869664,0.9320122190021148,0.018250176235607426,0.016996945249471294,0.0014098848594031488,0.004386308451476462,0.02443800422965458,0.021,0.0014000000000000002
27123036300,0.054000000000000006,1,Minnesota,Ramsey County,3826,1,151406.0,0.10872974385781495,0.9079979090433874,0.021170935703084162,0.041296393099843176,0.00026136957658128593,0.0026136957658128594,0.021170935703084162,0.057999999999999996,0.24670000000000003
27141030102,0.075,0,Minnesota,Sherburne County,7374,0,96346.0,0.07702739354488744,0.9774884730132899,0.0010848928668294006,0.003797125033902902,0.0,0.003797125033902902,0.011933821535123406,0.042,0.0007000000000000001
28015950200,0.17,3,Mississippi,Carroll County,5659,0,51803.0,0.17246863403428167,0.5571655769570596,0.43152500441774166,0.00035341933203746247,0.0,0.0010602579961123874,0.005831418978618131,0.16899999999999998,0.059000000000000004
27123031600,0.114,0,Minnesota,Ramsey County,4011,1,38158.0,0.05260533532784842,0.3679880329094989,0.1281475941161805,0.362503116429818,0.0002493143854400399,0.014210919970082274,0.16554475193218648,0.282,0.0007000000000000001
27145000801,0.08900000000000001,1,Minnesota,Stearns County,3342,1,62500.0,0.12507480550568523,0.8758228605625374,0.05954518252543387,0.011669658886894075,0.0002992220227408737,0.007779772591262717,0.029922202274087373,0.235,0.0527
27163071006,0.068,1,Minnesota,Washington County,4658,1,110833.0,0.11249463288965221,0.7473164448261056,0.07921854873336195,0.1352511807642765,0.0,0.0047230571060541005,0.0399313009875483,0.024,0.0
27139080204,0.06,1,Minnesota,Scott County,2621,1,118650.0,0.07363601678748569,0.848912628767646,0.039297977871041584,0.0675314765356734,0.00534147272033575,0.009156810377718427,0.030904235024799696,0.087,0.0
27123033800,0.09300000000000001,1,Minnesota,Ramsey County,1683,1,53696.0,0.08199643493761141,0.42186571598336303,0.41532976827094475,0.0754604872251931,0.0029708853238265003,0.007724301841948901,0.0427807486631016,0.262,0.0042
27141030502,0.07400000000000001,2,Minnesota,Sherburne County,11141,1,84732.0,0.10367112467462526,0.92927026299255,0.01875953684588457,0.020554707835921372,0.0001795170990036801,0.003680100529575442,0.025850462256529934,0.08,0.011399999999999999
27123034201,0.064,1,Minnesota,Ramsey County,1818,1,108125.0,0.08965896589658966,0.7992299229922992,0.09350935093509351,0.047304730473047306,0.0,0.00935093509350935,0.06215621562156216,0.21899999999999997,0.0044
27137000500,0.07200000000000001,2,Minnesota,St. Louis County,3422,1,116450.0,0.12682641729982466,0.9465225014611338,0.006428988895382817,0.022209234365867914,0.0,0.0061367621274108705,0.007305669199298656,0.10400000000000001,0.009899999999999999
27123041200,0.095,2,Minnesota,Ramsey County,4006,1,65000.0,0.1597603594608088,0.7953070394408387,0.090863704443335,0.034448327508736894,0.0,0.0054917623564653024,0.0836245631552671,0.21100000000000002,0.08689999999999999
27161790500,0.098,2,Minnesota,Waseca County,4488,1,51515.0,0.12455436720142603,0.8460338680926917,0.056818181818181816,0.0071301247771836,0.000445632798573975,0.025846702317290554,0.14015151515151514,0.098,0.25780000000000003
28007060600,0.198,2,Mississippi,Attala County,3686,1,26210.0,0.17444384156266957,0.4362452523060228,0.5406945198046663,0.0056972327726532825,0.0008138903960933261,0.0010851871947911015,0.016549104720564298,0.431,0.0795
28023950300,0.19,3,Mississippi,Clarke County,3547,0,38387.0,0.14265576543557937,0.40146602762898226,0.5827459825204399,0.00140964195094446,0.0,0.0019734987313222443,0.011559063997744572,0.297,0.0011
27139080202,0.057999999999999996,2,Minnesota,Scott County,4623,1,151750.0,0.038286826735885786,0.8247890979883192,0.013843824356478478,0.1308674021198356,0.00021630975556997622,0.001946787800129786,0.024443002379407313,0.012,0.0
28009950200,0.132,3,Mississippi,Benton County,2667,0,46307.0,0.1424821897262842,0.8275215598050244,0.15185601799775028,0.0003749531308586427,0.0003749531308586427,0.004874390701162355,0.008998875140607425,0.228,0.0
27149480300,0.085,0,Minnesota,Stevens County,3306,0,79583.0,0.1454930429522081,0.9401088929219601,0.008469449485783424,0.003629764065335753,0.0012099213551119178,0.008469449485783424,0.05172413793103448,0.115,0.0336
